genes	brain	SP
Fam150a	0.029292389090625	0.0152043123112404
Fam150b	0.0261304202199908	0.0337682417487383
Fam151a	0.00761320788697256	0.0172022724842856
Fam151b	0.0966324228967124	0.103390623463645
Fam155a	0.73465366699698	0.824431668512782
Fam159a	0.0224125835596299	0.0341074158667245
Fam159b	0.0202530079111327	0.0285665641165203
Fam160a1	0.0247937079494739	0.0166558746885991
Fam160b1	0.181154377963043	0.183693396616181
Fam160b2	0.13402058134167	0.16091180166912
Fam161a	0.0594102429699533	0.0759045347816893
Fam161b	0.0966143394142333	0.120557452801671
Fam162a	0.129408243260644	0.146431103519305
Fam163a	0.130713606936621	0.14679188335595
Fam163b	0.11435214463266	0.119024682911001
Fam166a	0.010214427035104	0.00679894651686529
Fam166b	0.0123871163254869	0.0179908167467476
Fam167a	0.0580828241087223	0.0668788764457944
Fam167b	0.00481493172198371	NA
Fam168a	0.497227153034796	0.556292640587729
Fam168b	0.193017402001262	0.209430200890886
Fam169a	0.185496432079052	0.23795945048771
Fam171a1	0.325231078752266	0.347618431284202
Fam171a2	0.145043573158275	0.122939027981236
Fam171b	0.287578014618558	0.271314763863955
Fam172a	0.50990223335739	0.485414763600149
Fam173a	0.092460931649579	0.128805909558846
Fam173b	0.113342131607599	0.142075778999383
Fam174a	0.101811383167831	0.119562640918777
Fam174b	0.0985991252378757	0.0948093630085004
Fam175a	0.0829181581390849	0.088014190274738
Fam175b	0.129955349832626	0.143258161875963
Fam178a	0.328844881099796	0.364419151549661
Fam178b	0.0243384668502536	0.0391499616195937
Fam179a	0.064230117936931	0.0825409015704378
Fam179b	0.257536819558227	0.256729704696084
Fam180a	0.0166914692467465	0.0196301954936539
Fam181a	0.0236647000111087	0.0241069767123566
Fam183b	0.0136197886746149	0.0135988359894568
Fam184a	0.266806537834898	0.363409101244532
Fam184b	0.190714742707627	0.254065576499856
Fam185a	0.180391894407914	0.187701053279438
Fam186a	0.0218290958454214	0.030545775873435
Fam186b	0.0256728706006705	0.0375253080904553
Fam187b	0.021088079054383	0.0158658384210047
Fam188a	0.240666017112583	0.251365161290813
Fam188b	0.184183741961644	0.170218037451459
Fam189a1	0.37951360417323	0.490193817568621
Fam189a2	0.106819979900036	0.128695038321396
Fam189b	0.109207405033475	0.105457530222403
Fam192a	0.148086093937011	0.162329833298222
Fam193a	0.493058226113916	0.521437678645766
Fam193b	0.305156548241076	0.351011553503742
Fam195b	0.109117619905643	0.117426393309374
Fam196a	0.130133823510661	0.172351512359708
Fam196b	0.165082032623935	0.2597658138251
Fam198a	0.0690455720035202	0.0790430014145998
Fam198b	0.0543115163342343	0.0446807720988772
Fam199x	0.111628980474061	0.143326686988104
Fam19a1	0.320308474144631	0.374929917509297
Fam19a2	0.399083510086307	0.431229466049576
Fam19a3	0.0180587285751863	NA
Fam19a4	0.0800729161324585	0.102209766704296
Fam19a5	0.412875523798048	0.475836915581579
Fam207a	0.128821069163178	0.13903133485462
Fam20a	0.130734955918182	0.208622393334991
Fam20b	0.169076746042064	0.202509838663251
Fam20c	0.222372068435534	0.229176074948799
Fam210a	0.130860215359522	0.14069974631707
Fam210b	0.0591133466630045	0.0354340841141812
Fam212a	0.0139006923273214	0.0152043123112404
Fam213a	0.119067754967303	0.124094451377152
Fam213b	0.0446338303142639	0.0549767407031974
Fam214a	0.261092181847942	0.329455097194908
Fam214b	0.112183297600639	0.121579135473642
Fam216a	0.111183734217266	0.124399197845539
Fam216b	0.0298499843468356	0.0354949676592802
Fam217a	0.0122764981142695	0.0117766652020204
Fam217b	0.0385406233303668	0.0700130769268742
Fam219a	0.360475507350412	0.401970272872449
Fam219b	0.077347915894818	0.0782506221830608
Fam220a	0.140331655438259	0.151956382831071
Fam221a	0.0479201670142616	0.0508984771307922
Fam221b	0.025380628406207	0.0243312873524011
Fam222a	0.127620477858826	0.164254533711233
Fam222b	0.314064182159328	0.355168821862201
Fam227a	0.206625708279972	0.203957003597135
Fam227b	0.0424089934056173	0.0872271482184885
Fam228a	0.122445953437277	0.156081299941974
Fam229b	0.0884070365250386	0.103240854778353
Fam26e	0.0245754202999686	0.0207465573376499
Fam26f	0.00923920925525629	0.00679894651686529
Fam32a	0.0613565995250078	0.0717390859368994
Fam35a	0.132882687281463	0.158665825316123
Fam3a	0.0916783577292841	0.106078592106982
Fam3b	0.0127399980227525	0.00961538461538462
Fam3c	0.160426535062438	0.169500599260717
Fam43a	0.0302493082219887	0.0426821556845354
Fam43b	0.0195938886003464	0.0280431470571369
Fam45a	0.159476434963241	0.180590179782396
Fam46a	0.0385476147059934	0.0662654032498337
Fam46b	0.0090081734779661	0.00679894651686529
Fam46c	0.021537773360248	0.0272052195500258
Fam46d	0.0298984523189833	0.0333392457147608
Fam49a	0.382991952693524	0.317742258815089
Fam49b	0.451493630240795	0.48627528341991
Fam50a	0.081198263187853	0.102474921757685
Fam50b	0.00481493172198371	0.00961538461538462
Fam53a	0.128808662072311	0.156234185725816
Fam53b	0.0853218232117141	0.0753175767096214
Fam53c	0.115202838879644	0.126704976742469
Fam57a	0.150631586083576	0.157755366172616
Fam57b	0.124210563888067	0.112305560332757
Fam58b	0.0193831418630703	0.0234026448168134
Fam60a	0.0757543640480972	0.0375253080904553
Fam63a	0.0947404226233143	0.10375557291981
Fam63b	0.264439284583477	0.279790056468087
Fam64a	0.0342189502197727	0.0218098199860328
Fam65a	0.180662282292779	0.199214958980395
Fam65b	0.311449434452988	0.335119484680712
Fam65c	0.0227540385688202	0.0245207521588243
Fam69a	0.253131789878997	0.269590390066634
Fam69b	0.0387364574844375	0.0468053623683588
Fam69c	0.0517278439767088	0.0571984691143146
Fam71d	0.0979164742018971	0.114034496429405
Fam71e1	0.0549387890872767	0.0520775642312608
Fam71e2	0.0103875837741822	0.0152043123112404
Fam71f1	0.00481493172198371	0.00961538461538462
Fam71f2	0.0327183003241372	0.0218098199860328
Fam76a	0.152071755795644	0.1769660012318
Fam76b	0.197029813646004	0.185674862806155
Fam78a	0.0236085911512667	0.0366371652723655
Fam78b	0.34613812936118	0.280858674385281
Fam81a	0.182190391797191	0.202349293177049
Fam83a	0.00722250223583874	0.0166558746885991
Fam83b	0.0263541323688792	0.0354340841141812
Fam83d	0.0528566145132708	0.0657353699107302
Fam83e	0.0294408831034936	0.0290023250645869
Fam83f	0.0286082500542003	0.0401293446827234
Fam83g	0.0117948094994174	0.00679894651686529
Fam83h	0.0685494436251485	0.0710891359506356
Fam84a	0.0676316038276234	0.0590575845636615
Fam84b	0.046005062438097	0.0353496115770016
Fam89a	0.0117948094994174	0.0225547682155007
Fam89b	0.00340465113863222	NA
Fam92a	0.16047908462439	0.172372472042446
Fam92b	0.0152890329264216	0.0252295228949183
Fam96a	0.0653081828965347	0.0845004660786003
Fam96b	0.039625178686529	0.0385550972312467
Fam98a	0.153229316547686	0.185551379048024
Fam98b	0.138706055341763	0.14513189155013
Fam98c	0.0449866831707453	0.0814393489754618
Fan1	0.11205331644527	0.137253615186713
Fanca	0.0893260828966578	0.115173028133105
Fancb	0.0661246001549828	0.0559866549020055
Fancc	0.203418202597548	0.244816888607268
Fancd2	0.09104370251339	0.0647606999940267
Fancd2os	0.00481493172198371	NA
Fance	0.0998901240995968	0.120000053779666
Fancf	0.0342426324829822	0.0296482579527008
Fancg	0.0672531287636683	0.0668358889514796
Fanci	0.0649266736399382	0.0461854566611279
Fancl	0.178369930681876	0.201129415403182
Fancm	0.178445028628534	0.206350382980529
Fank1	0.114849561441533	0.103454817188407
Fap	0.0648237676227257	0.0383900677905637
Far1	0.344572119284545	0.386205059986706
Far2	0.250036476871335	0.241613790226989
Farp1	0.54684628501376	0.502093823434202
Farp2	0.171253382848377	0.203414936400422
Fars2	0.42519790026722	0.451232897063188
Farsa	0.164934948779909	0.165738223774156
Farsb	0.253980750967669	0.301269878756144
Fas	0.0184738441219821	0.0304191745035522
Fasl	0.0180185403202858	0.0228266629699302
Fasn	0.190947035824809	0.212017866390245
Fastk	0.108221016862213	0.118169642966415
Fastkd1	0.114447390534944	0.13021882382077
Fastkd2	0.0884006685306458	0.108467923192692
Fastkd3	0.0593096800035462	0.062671579331665
Fastkd5	0.0245754202999686	0.0290023250645869
Fat1	0.275609036204166	0.311173317164579
Fat2	0.207840192345984	0.0326649300273846
Fat3	0.487210122859681	0.543406072847707
Fat4	0.300365399141073	0.360109139596572
Fate1	0.0267558251318225	0.0360794855149513
Fau	0.0510815857542925	0.0542485521446496
Faxc	0.260311334364896	0.274649933645127
Fbf1	0.240166628677993	0.232652492463145
Fbl	0.0845313290788755	0.0950403870917646
Fblim1	0.0712471344000746	0.0471557365077943
Fbll1	0.0122764981142695	0.0117766652020204
Fbln1	0.0863355314282488	0.0852921414297427
Fbln2	0.096976854980691	0.0812150078348396
Fbln5	0.0425220331643021	0.0699761904965635
Fbln7	0.0460975101947271	0.0610749121573316
Fbn1	0.287999052372601	0.295369884791927
Fbn2	0.315072233381259	0.306551797026069
Fbp1	0.0235945431345471	0.0235582318451527
Fbp2	0.0112926048874493	0.00961538461538462
Fbrs	0.106951465794759	0.107527348012655
Fbrsl1	0.297981885383267	0.325638974848541
Fbxl12	0.191571225422792	0.214288595644685
Fbxl13	0.048809546703103	0.0504459319204855
Fbxl14	0.0470403365661568	0.0469634351436694
Fbxl15	0.0418162414362435	0.0486451280796172
Fbxl16	0.112019312364982	0.0935701919233024
Fbxl17	0.635651197644642	0.696440797984692
Fbxl18	0.145016367798955	0.162524689958531
Fbxl19	0.177629545660729	0.207051229691517
Fbxl2	0.250973725519344	0.256584872892242
Fbxl20	0.30271814910746	0.331070060361684
Fbxl22	0.0305405661134753	0.0273748507456868
Fbxl3	0.181248579343655	0.182393474282716
Fbxl4	0.174018295534074	0.226623350819942
Fbxl5	0.246083576837744	0.283303993630648
Fbxl7	0.289993196362239	0.364130986126005
Fbxo10	0.211676984719245	0.257305444046398
Fbxo11	0.425359666477446	0.429739465851609
Fbxo15	0.0213593814930563	0.021504630445456
Fbxo16	0.144682592506641	0.156889495453077
Fbxo17	0.0535493528643668	0.0559266793114787
Fbxo18	0.214311150809759	0.293714542106735
Fbxo2	0.0242208642373507	0.0481303517910324
Fbxo21	0.219583309491363	0.248917170751819
Fbxo22	0.14302771459302	0.158412486298781
Fbxo24	0.0183758796245213	0.0204006120275414
Fbxo25	0.194809116345348	0.230172603628913
Fbxo27	0.0516156014855546	0.0589815695662197
Fbxo28	0.193244320747733	0.197726329211218
Fbxo3	0.194346121211313	0.270916414008443
Fbxo30	0.106544244678981	0.109403058837568
Fbxo31	0.143454117916203	0.175292241191413
Fbxo32	0.0883077534216966	0.126290528718914
Fbxo33	0.132784719773113	0.142144777104931
Fbxo34	0.213565174518804	0.268926159992393
Fbxo36	0.107596617786195	0.121839208829974
Fbxo38	0.241100313311605	0.257558830319708
Fbxo39	0.00555982573444128	0.00961538461538462
Fbxo4	0.0829883880380609	0.095286916493149
Fbxo40	0.0123871163254869	0.0261000070470029
Fbxo41	0.234287217403002	0.250919622693201
Fbxo42	0.305105192330406	0.331830412692257
Fbxo43	0.0167311275832899	0.0245207521588243
Fbxo44	0.103676052479635	0.134687393530257
Fbxo45	0.113100065721333	0.113277593284043
Fbxo46	0.0934880394430002	0.0882035502819909
Fbxo47	0.0349291384204402	0.0360794855149513
Fbxo48	0.0305007113111638	0.0235582318451527
Fbxo5	0.0545033712411585	0.0528399683408598
Fbxo6	0.0444015063747862	0.044149744985447
Fbxo7	0.130535840617398	0.162623071739116
Fbxo8	0.18652330590063	0.213936230588055
Fbxo9	0.152000195450542	0.195154041082725
Fbxw11	0.340891597045555	0.34568370349763
Fbxw2	0.170261814694249	0.184727826033799
Fbxw4	0.298654799462125	0.351705078859657
Fbxw5	0.103845210706318	0.110894161495791
Fbxw7	0.361706878057794	0.351690120260211
Fbxw8	0.262777893896109	0.29426148936099
Fbxw9	0.108569697360519	0.107755373240334
Fcer1g	0.0406377601863704	0.0333256199621012
Fcer2a	0.0141174847876385	0.0179908167467476
Fcf1	0.0934561141725611	0.0978264498546127
Fcgrt	0.0370124237434307	0.0296482579527008
Fcho1	0.209880531199238	0.233633208919837
Fcho2	0.330814907046501	0.337103476365697
Fchsd1	0.0817422034052388	0.0918970000803597
Fchsd2	0.477685742148945	0.518135403518003
Fcrl1	0.0122764981142695	0.00961538461538462
Fcrl5	0.0090081734779661	0.0135988359894568
Fcrl6	0.00761320788697256	0.00679894651686529
Fcrla	0.0140390382081975	0.0152043123112404
Fcrlb	0.00340465113863222	0.0152043123112404
Fcrls	0.0552430939045822	0.0433077868974563
Fdft1	0.223021911294499	0.253356998750894
Fdx1	0.0765068658805027	0.0894968798609527
Fdxacb1	0.0451161090549174	0.0523998627502978
Fdxr	0.102857853627134	0.1393734560732
Fech	0.15176874002688	0.188500223663028
Fem1b	0.150939090963697	0.163012566660513
Fem1c	0.150683095960201	0.141673292527302
Fen1	0.0300222465202472	0.0329875963485659
Fer	0.415441079395227	0.427974903029098
Fer1l6	0.0248845600622903	0.0354340841141812
Ferd3l	0.00340465113863222	NA
Fermt1	0.0176764935813523	0.0135988359894568
Fermt2	0.258966307894018	0.277814922615047
Fermt3	0.0647637718770359	0.0734337543277859
Fes	0.0391356559637855	0.0359495681226308
Fetub	0.00680942067691919	0.0117766652020204
Fev	0.00340465113863222	NA
Fez1	0.263605894048117	0.280634121469971
Fez2	0.120012121518251	0.137496456088628
Fezf1	0.00589709711163649	NA
Fezf2	0.0750725860017612	NA
Ffar2	0.00481493172198371	NA
Ffar4	0.0090081734779661	0.0117766652020204
Fgd1	0.171129703029337	0.212540985916931
Fgd2	0.054888957065553	0.0460401858642511
Fgd3	0.152767132362373	0.156106415561453
Fgd4	0.426865473155883	0.379119937267607
Fgd5	0.097662874809246	0.164301215686537
Fgd6	0.180934637757967	0.170978463951406
Fgf1	0.0912609902570666	0.141016049278769
Fgf10	0.0745719558716419	0.09503219494553
Fgf11	0.0664797684393829	0.0760074854778278
Fgf12	0.521317370933006	0.542354806586489
Fgf13	0.515551950322175	0.383890366702828
Fgf14	0.828872985324483	0.839740488095311
Fgf15	0.0149098661629326	0.0135988359894568
Fgf16	0.0170256241186786	0.0135988359894568
Fgf17	0.0159711733641918	0.0243312873524011
Fgf18	0.0556421966201858	0.113729429438436
Fgf2	0.0919830319039505	0.144368585814189
Fgf20	0.0210184824527239	0.0192334367747743
Fgf22	0.00589709711163649	0.0273748507456868
Fgf23	0.00833989972832039	0.0117766652020204
Fgf3	0.0122764981142695	0.0166558746885991
Fgf5	0.058002641468719	0.0297837586495224
Fgf6	0.00481493172198371	NA
Fgf7	0.0518365695749202	0.061983287836166
Fgf8	0.00481493172198371	0.00679894651686529
Fgf9	0.157069678713232	0.17260538452271
Fgfbp1	0.0112926048874493	0.0152043123112404
Fgfbp3	0.0392437786077374	0.0311710994421013
Fgfr1	0.233815794814813	0.285665788676346
Fgfr1op	0.180870122945732	0.214009807726642
Fgfr1op2	0.17022728490371	0.16639912409307
Fgfr2	0.336837631196475	0.386774299528883
Fgfr3	0.130848372976578	0.181968467354071
Fgfr4	0.0317237486384014	0.030545775873435
Fgfrl1	0.0597183668314538	0.0886117162770899
Fggy	0.185357993919565	0.249291273238148
Fgl1	0.0198868805695645	0.0152043123112404
Fgl2	0.0213593814930563	0.00961538461538462
Fgr	0.0130667727556697	0.018452349756502
Fh1	0.116417332983852	0.141971806438758
Fhad1	0.0615247320701256	0.087862155425667
Fhdc1	0.069516788307003	0.14873734400058
Fhit	0.367510041940283	0.400420327528417
Fhl1	0.229172150634532	0.297335026734729
Fhl2	0.130167594567908	0.124646406325586
Fhl3	0.0293058709065775	0.0441685814605837
Fhl5	0.0180587285751863	0.0207465573376499
Fhod1	0.0486417060855815	0.0531062035229313
Fhod3	0.403397835267809	0.453362866911319
Fibcd1	0.0477100392845888	0.0398966017521879
Fibin	0.0201461581234238	0.0367137551198035
Fibp	0.110517399898023	0.110493393230696
Ficd	0.0302748908392157	0.0315783203569165
Fig4	0.223110602294323	0.232934663794937
Figla	0.00340465113863222	0.00679894651686529
Fign	0.182308031451203	0.295687800446176
Fignl1	0.038499369611316	0.0312897369787454
Fignl2	0.0132794629366656	0.0179908167467476
Filip1	0.147081094000329	0.0904195352703575
Filip1l	0.0950792675131504	0.109907029052901
Fis1	0.134307949017069	0.164591939098835
Fitm1	0.00589709711163649	NA
Fitm2	0.0597244052008223	0.0629427486945998
Fiz1	0.0806003521033859	0.077583845063505
Fjx1	0.0670532743963051	0.050485386710238
Fkbp10	0.0360761262193307	0.0326231945711146
Fkbp11	0.0212920830714948	0.0225547682155007
Fkbp14	0.0720206153358295	0.0806254541581827
Fkbp15	0.224013312510223	0.276374816063497
Fkbp1b	0.0645534118806771	0.0667169797178211
Fkbp2	0.0818744899797457	0.0961965611196326
Fkbp3	0.118016638426021	0.138688457572459
Fkbp4	0.104048768173192	0.12567818392342
Fkbp5	0.197732054863787	0.191331609918761
Fkbp6	0.0103875837741822	0.0192334367747743
Fkbp7	0.0569724068981737	0.0542485521446496
Fkbp8	0.132536765779215	0.150957335674556
Fkbp9	0.0905146516985549	0.12368547734714
Fkbpl	0.015443798009771	0.0225547682155007
Fkrp	0.0666478995080337	0.0780414748041559
Fktn	0.233233493607388	0.261166128247454
Flad1	0.0969343681498902	0.0972431652776474
Fli1	0.100895943415298	0.0894912453501904
Flii	0.157762278766099	0.175055853198228
Flna	0.365941353803394	0.297329554879428
Flnb	0.336544374248205	0.440096409802643
Flnc	0.0431082768685217	0.0725904250787205
Flot1	0.12309690704791	0.183823242628612
Flot2	0.205417036089183	0.229043347317481
Flrt1	0.132988906586125	0.153683431302455
Flrt2	0.363298379874562	0.388193439348874
Flrt3	0.139437051941532	0.12454951054935
Flt1	0.0718529364736994	0.0613781083752693
Flt3	0.0971257076271086	0.24438819479228
Flt3l	0.0212920830714948	0.0353496115770016
Flt4	0.0285683149971453	0.0339392271349567
Flywch1	0.184617371961826	0.244087428276716
Flywch2	0.0651948766989618	0.0767318446717071
Fmn1	0.192699630946082	0.191067110136909
Fmn2	0.553482322620733	0.602268690896958
Fmnl1	0.136338758789418	0.177574584678126
Fmnl2	0.598755921579932	0.590898747803924
Fmnl3	0.137387250024413	0.136072036025424
Fmo1	0.0871342621529193	0.0639310356976042
Fmo2	0.010214427035104	0.0192334367747743
Fmo3	0.00481493172198371	0.0117766652020204
Fmo4	0.0166815399473685	0.0117766652020204
